sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3407373,13,4.0,0,0,0,0,0,0,1,1,0,,0,0.73,0.78,0,,,,,,
3303711,27,8.0,0,159,228,297,29,82,147,214,33,,0,0.1,0.17,0,,,,,,
3308480,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.15,0.1,0,,,,,,
3380974,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.87,0.86,0,,,,,,
3401640,1,9.0,0,4,4,4,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3309487,4678,9.0,0,0,0,0,36,79,227,360,15,,0,0.94,0.83,0,,,,,,
3409850,6,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3310664,5,8.0,0,24,24,24,0,2,5,7,1,,0,0.99,0.99,0,,,,,,
3477629,10,2.0,0,12,12,24,3,13,22,30,0,,0,1.0,1.0,0,,,,,,
3480380,11,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3322924,53,8.0,0,0,60,60,2,7,49,109,5,,0,1.0,0.97,0,,,,,,
3414518,88,4.0,2,40,80,120,9,40,107,158,22,,0,0.7,0.66,0,,,,,,
3351186,0,8.0,60,0,0,0,0,0,0,0,1,,0,0.75,0.72,0,,,,,,
3484315,9,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3357526,0,8.0,0,3,4,6,0,2,2,2,0,,0,0.85,0.92,0,,,,,,
3407257,59,8.0,0,18,54,99,21,49,80,126,9,,0,0.66,0.67,0,,,,,,
3307417,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.88,0.92,0,,,,,,
3375360,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0,,,,,,
3315881,3,8.0,0,17,24,24,4,6,9,18,0,,0,0.63,0.76,0,,,,,,
3406814,3,8.0,0,4,5,7,1,5,6,9,5,,0,0.99,0.99,0,,,,,,
3328696,2233,52.0,1,0,0,0,11,36,101,162,28,,0,0.0,0.0,0,,,,,,
3387209,640,2.0,30,1500,2800,4200,544,1291,2671,4262,175,,0,0.66,0.66,0,,,,,,
3485322,684,8.0,0,0,0,0,10,25,71,78,3,,0,0.64,0.68,0,,,,,,
3503726,2296,17.0,216,1792,3584,6272,622,2224,4188,6405,448,,0,0.98,0.99,0,,,,,,
3296948,3,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3421293,0,2.0,0,0,0,0,0,0,2,2,0,,0,0.68,0.73,0,,,,,,
3420432,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3454598,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.98,0,,,,,,
3310903,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3300669,6,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3308038,6,2.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.69,0,,,,,,
3459287,10,8.0,0,0,0,0,0,0,6,8,0,,0,0.98,0.97,0,,,,,,
3506008,11,8.0,0,0,0,0,0,1,1,2,1,,0,0.45,0.43,0,,,,,,
3442920,7,12.0,0,0,0,3,1,2,9,13,0,,0,0.73,0.79,0,,,,,,
3313788,184,12.0,0,0,0,0,0,1,1,1,2,,0,0.57,0.68,0,,,,,,
3433550,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3408800,100,8.0,1,30,80,130,9,38,85,137,24,,0,0.96,0.95,0,,,,,,
3331969,11,10.0,0,12,22,34,4,15,35,51,0,,0,0.89,0.9,0,,,,,,
3441652,91,4.0,0,0,8,48,6,20,43,64,0,,0,0.73,0.78,0,,,,,,
3362042,12,9.0,0,0,0,0,1,1,3,3,1,,0,0.7,0.66,0,,,,,,
3390528,13,8.0,0,0,0,0,1,6,12,17,0,,0,0.56,0.68,0,,,,,,
3397973,1,8.0,0,1,2,3,0,0,0,0,1,,0,0.21,0.34,0,,,,,,
3451680,17,2.0,0,0,0,0,0,1,1,3,0,,0,0.98,0.99,0,,,,,,
3312372,4,4.0,0,0,0,1,0,0,7,13,0,,0,0.73,0.78,0,,,,,,
3327076,30,52.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.99,0,,,,,,
3312149,3,8.0,0,2,2,4,2,2,3,7,0,,0,0.81,0.78,0,,,,,,
3381829,95,12.0,0,0,0,0,4,12,18,32,0,,0,0.73,0.79,0,,,,,,
3313847,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3481497,521,8.0,0,0,0,0,0,0,0,1,4,,0,-99.0,-99.0,0,,,,,,
3355454,297,5.0,22,494,988,1508,276,744,1205,1907,63,,0,0.99,0.98,0,,,,,,
3391770,91,12.0,0,0,0,0,0,0,0,0,0,,0,0.92,0.9,0,,,,,,
3502814,4,9.0,0,0,0,0,0,0,0,0,1,,0,0.93,0.89,0,,,,,,
3482902,17,4.0,0,0,0,0,0,1,1,1,1,,0,0.22,0.15,0,,,,,,
3503344,12760,2.0,10,22500,40000,57500,5353,22385,37009,51467,3638,,0,0.98,0.97,0,,,,,,
3515819,11,8.0,0,10,10,10,1,6,11,17,3,,0,0.95,0.92,0,,,,,,
3443033,6,4.0,1,0,0,0,0,0,1,1,1,,0,0.66,0.61,0,,,,,,
3378824,230,12.0,50,36,216,431,77,281,538,833,44,,0,0.93,0.74,0,,,,,,
3462880,0,8.0,0,2,2,3,0,0,1,2,0,,0,0.79,0.66,0,,,,,,
3372857,40,4.0,0,0,10,20,5,5,15,45,0,,0,0.73,0.78,0,,,,,,
3421407,10,8.0,0,0,0,0,0,3,6,14,0,,0,0.98,0.99,0,,,,,,
3404080,5,8.0,0,0,0,0,8,11,21,31,5,,0,1.0,1.0,0,,,,,,
3378850,6,2.0,0,0,0,0,0,0,0,0,0,,0,0.78,0.83,0,,,,,,
3391037,15,8.0,0,14,27,27,3,9,23,44,0,,0,0.99,0.99,0,,,,,,
3521546,14,9.0,0,0,18,36,4,19,36,66,0,,0,0.99,0.99,0,,,,,,
3491754,79,8.0,1,11,44,88,6,30,70,114,19,,0,0.98,0.94,0,,,,,,
3372918,6,12.0,0,0,0,0,0,0,0,3,0,,0,0.57,0.68,0,,,,,,
3485098,4,2.0,0,0,0,0,0,0,0,0,2,,0,0.83,0.85,0,,,,,,
3407017,3,16.0,0,0,0,0,0,0,0,0,3,,0,0.31,0.4,0,,,,,,
3382795,7,8.0,0,26,59,86,0,3,3,3,0,,0,0.85,0.92,0,,,,,,
3414661,14,8.0,0,0,0,0,0,1,3,4,2,,0,0.9,0.89,0,,,,,,
3385872,56,8.0,0,0,0,0,5,5,8,8,0,,0,0.84,0.86,0,,,,,,
3355813,12,4.0,0,3,6,6,0,0,0,0,0,,0,0.93,0.89,0,,,,,,
3461072,1,8.0,0,0,0,0,1,1,1,1,0,,0,0.82,0.84,0,,,,,,
3285491,3,2.0,1,3,9,12,0,2,4,12,0,,0,0.22,0.13,0,,,,,,
3335810,5,8.0,0,0,0,0,0,0,0,2,1,,0,0.97,0.97,0,,,,,,
3399602,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3510062,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.44,0.48,0,,,,,,
3452648,12,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3388312,28,9.0,0,2,5,7,0,2,5,7,1,,0,0.98,0.98,0,,,,,,
3360098,156,8.0,0,60,195,285,17,64,198,366,39,,0,0.88,0.87,0,,,,,,
3456326,5,8.0,0,0,4,4,0,1,3,5,0,,0,0.87,0.8,0,,,,,,
3300071,7,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3503703,19,8.0,0,0,0,0,0,2,6,9,0,,0,0.95,0.95,0,,,,,,
3487027,0,2.0,3,0,0,0,0,0,0,0,0,,0,1.0,0.97,0,,,,,,
3390224,118,2.0,0,0,0,0,12,39,64,85,17,,0,0.6,0.4,0,,,,,,
3426536,21,8.0,0,0,0,0,0,0,2,2,0,,0,0.93,0.89,0,,,,,,
3375581,6,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3294716,739,,0,0,0,0,0,1,1,1,0,,0,-99.0,-99.0,0,,,,,,
3502247,16,3.0,0,0,0,0,10,14,19,28,0,,0,0.98,0.99,0,,,,,,
3290605,5,4.0,0,0,0,0,1,1,2,4,0,,0,0.73,0.78,0,,,,,,
3440922,38,8.0,0,16,28,40,3,20,55,82,13,,0,0.87,0.9,0,,,,,,
3353378,7,8.0,0,0,0,0,0,0,0,1,1,,0,0.95,0.83,0,,,,,,
3308006,18,8.0,0,0,0,0,3,6,14,24,1,,0,0.83,0.86,0,,,,,,
3309545,8,4.0,0,0,0,0,1,2,3,3,0,,0,0.73,0.78,0,,,,,,
3490992,1,2.0,0,20,20,20,0,0,0,0,0,,0,0.91,0.96,0,,,,,,
3344131,474,8.0,6,0,0,0,28,60,116,180,48,,0,0.87,0.83,0,,,,,,
3497012,60,2.0,0,0,0,0,0,1,1,2,0,,0,0.83,0.69,0,,,,,,
3459825,5140,8.0,0,0,0,0,4,5,38,57,0,,0,-99.0,0.99,0,,,,,,
3450883,43,2.0,0,0,0,0,0,0,1,1,0,,0,0.73,0.76,0,,,,,,
3486500,709,12.0,86,66,347,893,186,676,1477,2362,156,,0,0.93,0.74,0,,,,,,
3288112,9,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3411298,12,8.0,0,0,0,0,0,0,1,3,2,,0,1.0,1.0,0,,,,,,
3437357,72,8.0,0,186,342,498,41,143,272,420,52,,12,0.33,0.32,0,,,,,,
3346449,135,12.0,0,0,0,0,10,10,10,11,1,,0,0.73,0.79,0,,,,,,
3360460,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.66,0,,,,,,
3374919,6,8.0,0,6,16,21,0,4,8,16,2,,0,0.97,0.97,0,,,,,,
3397885,349,8.0,31,156,247,429,60,254,453,654,104,,0,0.27,0.17,0,,,,,,
3389715,167,8.0,4,139,220,355,36,124,322,481,54,,0,0.62,0.56,0,,,,,,
3301865,160,2.0,0,0,0,0,0,1,7,9,15,,0,0.53,0.54,0,,,,,,
3393974,56,8.0,0,0,0,0,0,2,3,4,0,,0,0.98,0.99,0,,,,,,
3467955,2,8.0,0,0,0,0,0,0,0,0,1,,0,0.97,0.98,0,,,,,,
3409689,40,8.0,0,30,90,90,0,0,0,0,0,,0,1.0,0.98,0,,,,,,
3324795,298,8.0,0,168,336,532,70,253,559,977,76,,0,0.96,0.81,0,,,,,,
3468417,4,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3393486,180,8.0,0,0,0,0,4,15,23,38,6,,0,0.98,0.96,0,,,,,,
3450613,495,2.0,0,0,0,0,0,5,5,5,0,,0,0.68,0.75,0,,,,,,
3369624,22,8.0,0,0,0,0,0,1,1,1,0,,0,0.22,0.21,0,,,,,,
3518807,38,2.0,640,288,800,1184,185,693,1054,1356,159,,0,0.92,0.89,11,,,,,,
3427674,23,12.0,0,0,0,0,0,0,2,2,0,,0,0.73,0.7,0,,,,,,
3365539,4,8.0,0,0,0,0,0,0,0,0,1,,0,0.65,0.72,0,,,,,,
3334875,8433,2.0,0,0,0,0,20,30,61,62,8,,0,1.0,1.0,0,,,,,,
3491869,12,8.0,0,0,0,0,0,0,4,5,0,,0,0.37,0.34,0,,,,,,
3317970,0,2.0,0,27,27,27,0,0,0,0,0,,0,0.73,0.7,0,,,,,,
3321041,24236,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3291782,18,8.0,0,0,0,6,2,9,17,29,4,,0,0.95,0.95,0,,,,,,
3329016,7,2.0,0,0,10,10,0,3,6,6,1,,0,0.5,0.75,0,,,,,,
3344918,313,52.0,0,0,0,0,1,2,2,2,2,,0,0.82,0.88,0,,,,,,
3402213,703,8.0,0,0,0,0,0,0,1,1,1,,0,-99.0,1.0,0,,,,,,
3417988,0,2.0,0,87,87,87,0,0,0,0,0,,0,0.94,0.82,0,,,,,,
3294591,292,8.0,24,0,200,400,41,169,377,618,30,,0,0.85,0.85,0,,,,,,
3445452,1089,8.0,54,0,0,30,110,281,617,1050,58,,0,0.76,0.46,0,,,,,,
3302952,15,9.0,0,9,9,18,7,11,19,29,0,,0,0.94,0.83,0,,,,,,
3329466,3,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3345649,113,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3422658,26,8.0,0,0,0,0,1,3,4,5,0,,0,-99.0,-99.0,0,,,,,,
3297153,16,8.0,0,0,0,0,1,1,1,1,1,,0,0.7,0.73,0,,,,,,
3390200,3,2.0,0,0,0,0,0,0,0,0,0,,0,0.93,0.87,0,,,,,,
3322912,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3428841,15,52.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.73,0,,,,,,
3352630,54,8.0,6,56,116,176,19,64,114,164,15,,0,0.98,0.98,0,,,,,,
3522647,8,8.0,0,0,0,0,0,0,0,0,0,,0,0.92,0.87,0,,,,,,
3331065,557,8.0,133,437,931,1448,134,493,976,1540,163,,0,0.91,0.85,0,,,,,,
3403100,3,12.0,0,16,28,28,2,11,21,26,7,,0,0.73,0.79,0,,,,,,
3468255,62,,0,0,0,0,2,2,2,2,1,,0,-99.0,-99.0,0,,,,,,
3440975,20,9.0,0,0,21,21,4,7,16,30,1,,0,0.99,0.99,0,,,,,,
3422933,76,8.0,0,128,195,262,18,56,137,200,40,,0,0.99,0.99,0,,,,,,
3449258,9,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3329916,80,,0,0,0,0,0,3,7,8,1,,0,-99.0,-99.0,0,,,,,,
3487992,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3376437,0,2.0,0,7,7,7,0,0,0,0,0,,7,0.83,0.91,0,,,,,,
3394816,146,2.0,9,150,300,450,63,206,365,518,58,,0,0.88,0.94,0,,,,,,
3485579,14,2.0,0,0,0,0,1,2,2,4,1,,0,0.99,0.96,0,,,,,,
3496230,6,2.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.67,0,,,,,,
3299049,100,2.0,0,20,20,20,0,0,0,0,7,,0,0.0,0.0,0,,,,,,
3378049,298,2.0,0,0,44,180,9,59,190,245,18,,0,0.86,0.82,0,,,,,,
3455473,2,8.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.98,0,,,,,,
3296573,674,12.0,192,648,1296,2160,305,920,1809,2586,273,,0,0.99,0.99,0,,,,,,
3309901,8,8.0,0,0,0,0,0,0,0,0,0,,0,0.18,0.33,0,,,,,,
3355026,32,4.0,24,12,24,36,24,78,152,253,12,,0,0.73,0.78,0,,,,,,
3409292,16,8.0,0,0,0,0,0,0,3,4,0,,0,0.71,0.63,0,,,,,,
3431707,2,8.0,0,0,0,0,0,0,0,1,0,,0,0.99,0.99,0,,,,,,
3476919,22,10.0,0,13,28,43,4,12,30,41,0,,0,0.82,0.77,0,,,,,,
3488110,20,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3461765,10,2.0,0,0,0,0,0,1,1,3,1,,0,1.0,0.99,0,,,,,,
3306864,23,8.0,0,16,32,48,1,14,27,41,2,,0,0.34,0.65,0,,,,,,
3358137,22,8.0,9,38,73,92,14,38,65,114,11,,0,0.5,0.46,0,,,,,,
3511942,9,8.0,0,0,0,0,0,2,4,4,0,,0,0.82,0.91,0,,,,,,
3375563,46,52.0,0,0,0,0,1,4,6,9,5,,0,0.93,0.92,0,,,,,,
3494578,1,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3289388,54,8.0,0,24,47,70,7,22,41,73,62,,0,1.0,0.98,0,,,,,,
3502415,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.98,0,,,,,,
3384730,25,8.0,0,0,0,0,0,0,0,1,1,,0,0.97,0.97,0,,,,,,
3333522,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3292292,3,8.0,0,0,0,0,0,0,2,2,1,,0,0.37,0.34,0,,,,,,
3492461,1,12.0,0,4,4,4,0,0,2,2,0,,0,0.57,0.68,0,,,,,,
3409931,14,12.0,0,0,0,0,0,0,1,3,0,,0,0.73,0.79,0,,,,,,
3306330,222,4.0,1,160,400,640,66,229,516,748,76,,0,0.93,0.97,0,,,,,,
3452797,45,12.0,0,40,80,120,0,42,48,57,0,,0,0.9,0.94,0,,,,,,
3364581,308,8.0,1,0,0,0,4,20,52,82,17,,0,0.88,0.91,0,,,,,,
3326520,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.72,0.69,0,,,,,,
3353130,87,2.0,1,53,106,212,28,100,214,346,29,,0,0.41,0.69,0,,,,,,
3444287,14,,0,0,0,0,0,0,0,0,2,,0,-99.0,-99.0,0,,,,,,
3339473,37,2.0,24,22,55,88,14,40,67,114,18,,0,0.99,0.99,0,,,,,,
3341805,40,8.0,0,0,0,0,5,10,24,34,1,,0,0.99,0.99,0,,,,,,
3504367,12,8.0,0,0,0,0,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3517102,2,2.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3395158,21,2.0,0,0,0,0,0,3,3,3,0,,0,0.85,0.45,0,,,,,,
3521087,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.78,0.75,0,,,,,,
3292280,16,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3453566,50,52.0,0,0,0,0,0,5,8,12,0,,0,0.99,0.98,0,,,,,,
3508974,893,8.0,0,0,0,0,0,0,0,0,0,,0,0.76,0.83,0,,,,,,
3403304,1846,8.0,4770,4361,8841,12201,1088,4251,9956,16156,1176,,0,0.1,0.04,0,,,,,,
3353821,9,2.0,0,0,0,0,1,1,2,7,0,,0,0.82,0.81,0,,,,,,
3308117,48,12.0,0,0,0,0,1,1,1,3,1,,0,0.9,0.94,0,,,,,,
3493484,263,8.0,1,0,0,0,9,29,59,84,26,,0,1.0,0.99,0,,,,,,
3422986,6,8.0,0,6,6,12,1,5,7,11,1,,0,0.69,0.75,0,,,,,,
3443841,8,8.0,0,0,0,0,2,2,2,2,2,,0,0.97,0.97,0,,,,,,
3443362,622,8.0,0,0,0,0,4,4,92,96,0,,0,0.94,0.94,0,,,,,,
3486388,2,9.0,0,1,3,4,0,2,2,3,0,,0,0.99,0.99,0,,,,,,
3405103,11,,0,0,0,0,0,2,2,2,1,,0,-99.0,-99.0,0,,,,,,
3312780,14,8.0,0,0,0,0,0,0,0,0,0,,0,0.48,0.36,0,,,,,,
3503620,0,9.0,0,2,2,2,0,0,0,1,2,,0,0.54,0.48,0,,,,,,
3353616,107,8.0,0,0,71,116,1,8,99,190,31,,0,0.98,0.92,0,,,,,,
3485323,150,8.0,0,0,0,0,50,60,129,201,23,,0,0.06,0.21,0,,,,,,
3322779,3,,0,0,0,0,1,1,2,2,0,,0,-99.0,-99.0,0,,,,,,
3505513,10,8.0,0,0,0,0,1,4,7,11,2,,0,0.97,0.98,0,,,,,,
3363970,41,4.0,0,0,0,0,1,1,4,6,0,,0,0.79,0.66,0,,,,,,
3472186,12,8.0,0,6,12,18,0,5,12,18,2,,0,0.78,0.75,0,,,,,,
3380922,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.37,0.34,0,,,,,,
3314833,1,2.0,0,8,18,28,1,4,9,12,0,,3,0.82,0.81,0,,,,,,
3468541,1356,8.0,0,0,0,500,0,1,21,21,3,,0,1.0,0.92,0,,,,,,
3382531,250,9.0,0,0,0,0,1,1,3,4,1,,0,0.65,0.71,0,,,,,,
3524348,4,8.0,0,0,0,0,0,0,0,1,1,,0,0.99,0.99,0,,,,,,
3472296,54,8.0,0,0,0,0,0,0,0,0,1,,0,0.91,0.94,0,,,,,,
3332022,3552,2.0,2341,4050,9720,15390,1662,5618,11482,17248,1574,,0,0.94,0.96,0,,,,,,
3456839,10,2.0,0,9,9,9,0,1,1,1,0,,0,0.16,0.1,0,,,,,,
3297570,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3476904,62,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3340748,75,12.0,3,0,0,27,9,22,51,91,15,,0,0.99,0.99,0,,,,,,
3318749,15,8.0,0,0,0,0,0,1,1,1,0,,0,0.97,0.98,0,,,,,,
3323777,18,12.0,0,7,7,17,0,1,23,40,4,,0,0.77,0.73,0,,,,,,
3446554,53,8.0,25,42,84,112,23,58,140,214,22,,0,0.95,0.94,0,,,,,,
3469433,4,2.0,0,0,3,6,2,7,11,16,0,,0,0.83,0.69,0,,,,,,
3479704,5,8.0,0,0,0,0,0,8,9,11,1,,0,1.0,0.59,0,,,,,,
3474576,29,2.0,0,0,0,0,5,5,5,5,0,,0,0.99,0.93,0,,,,,,
3457606,31,2.0,0,32,80,132,0,10,15,15,7,,0,0.62,0.58,0,,,,,,
3351885,233,2.0,0,0,0,0,2,7,15,19,0,,0,0.93,0.92,0,,,,,,
3436184,151,8.0,20,240,540,780,76,239,408,584,91,,0,1.0,1.0,0,,,,,,
3424201,2,12.0,0,0,0,0,0,0,0,1,0,,0,0.73,0.79,0,,,,,,
3435537,20,2.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.69,0,,,,,,
3508542,17,4.0,0,26,69,114,7,30,92,119,25,,0,0.89,0.9,0,,,,,,
3286553,0,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3416613,2998,9.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.88,0,,,,,,
3514001,6,8.0,0,0,0,0,0,0,0,0,1,,0,0.1,0.11,0,,,,,,
3469201,952,,18,0,0,0,29,107,220,352,52,,0,-99.0,-99.0,0,,,,,,
3413502,26,8.0,0,0,0,0,1,3,8,9,0,,0,0.79,0.66,0,,,,,,
3307094,17,8.0,0,0,0,0,5,9,11,18,2,,0,0.99,0.99,0,,,,,,
3464047,5,8.0,0,0,0,0,0,1,1,2,0,,0,0.82,0.81,0,,,,,,
3421198,11,8.0,0,0,0,0,0,0,0,0,2,,0,0.94,0.95,0,,,,,,
3521275,433,8.0,0,0,239,575,0,0,0,0,0,,0,0.78,0.75,0,,,,,,
3444075,0,8.0,0,4,8,9,1,12,18,23,0,,0,0.82,0.81,0,,,,,,
3391954,11,8.0,0,10,26,38,1,8,21,39,0,,0,0.7,0.73,0,,,,,,
3500584,38,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3449626,1,8.0,9,508,508,508,0,8,24,29,3,,0,0.5,0.52,0,,,,,,
3323435,108,8.0,0,64,208,370,23,103,214,299,15,,0,0.96,0.96,0,,,,,,
3448472,60,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3394939,1755,3.0,169,1232,2912,4480,464,1346,2530,3988,332,,0,0.98,0.99,0,,,,,,
3491840,5,2.0,0,5,5,10,3,6,11,16,0,,0,0.82,0.89,0,,,,,,
3311172,6,8.0,0,0,4,9,0,3,7,16,0,,0,0.91,0.85,0,,,,,,
3425190,41,8.0,0,0,0,0,1,2,2,2,0,,0,0.54,0.61,0,,,,,,
3293744,41,8.0,6,12,42,66,3,16,45,72,11,,0,0.95,0.77,0,,,,,,
3493014,12,8.0,0,8,20,34,5,11,17,29,0,,0,0.98,0.97,0,,,,,,
3338236,125,8.0,0,0,0,0,4,16,28,40,1,,0,0.97,0.97,0,,,,,,
3437035,7,12.0,0,4,4,4,0,0,4,9,0,,0,0.57,0.68,0,,,,,,
3322398,9,12.0,0,59,59,59,0,0,0,2,0,,0,0.27,0.26,0,,,,,,
3339806,0,2.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3287037,175,8.0,0,0,0,0,0,0,0,0,0,,0,0.49,0.68,0,,,,,,
3507089,38,,37,0,0,0,5,22,58,82,10,,0,-99.0,-99.0,0,,,,,,
3494087,8,12.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3382159,7,8.0,0,0,3,10,2,12,21,28,3,,0,0.83,0.8,0,,,,,,
3409945,21,2.0,0,10,20,30,0,3,12,18,0,,0,0.99,0.99,0,,,,,,
3511989,4,8.0,0,0,0,0,0,0,1,3,1,,0,0.7,0.73,0,,,,,,
3362026,35,8.0,0,0,0,7,1,2,4,10,0,,0,0.96,0.9,0,,,,,,
3349357,25,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3506806,22,12.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3402155,3,2.0,0,0,2,4,0,0,4,4,1,,0,1.0,0.99,0,,,,,,
3501173,17,8.0,0,0,0,0,0,0,0,0,0,,0,0.84,0.87,0,,,,,,
3520973,1,12.0,0,1,1,1,0,0,1,1,0,,0,0.73,0.79,0,,,,,,
3522950,4,2.0,0,0,0,0,0,0,0,0,0,,0,0.95,0.97,0,,,,,,
3311590,247,2.0,0,0,0,0,10,34,67,109,0,,0,0.0,0.0,0,,,,,,
3377818,170,12.0,9,300,300,300,20,94,158,212,38,,0,0.99,0.99,0,,,,,,
3496051,10,9.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.66,0,,,,,,
3412857,8,8.0,0,0,0,0,0,1,1,3,2,,0,0.1,0.11,0,,,,,,
3492773,9,4.0,0,0,0,1,1,3,9,15,0,,0,0.73,0.78,0,,,,,,
3427454,4,12.0,0,0,0,0,0,0,0,0,1,,0,0.77,0.73,0,,,,,,
3293932,17,8.0,0,0,0,0,0,0,0,0,1,,0,0.99,0.94,0,,,,,,
3463687,495,9.0,0,0,145,290,50,150,416,555,0,,0,0.94,0.83,0,,,,,,
3365704,2,8.0,0,0,0,0,0,0,0,0,1,,0,0.98,0.98,0,,,,,,
3390957,2,8.0,3,8,11,14,0,3,5,6,13,,0,0.5,0.46,0,,,,,,
3310071,47,9.0,18,47,85,113,14,39,81,135,15,,0,0.99,0.99,0,,,,,,
3304226,130,12.0,0,0,0,0,6,20,34,50,3,,0,0.87,0.94,0,,,,,,
3441077,5,52.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3326045,3,8.0,0,0,0,0,0,0,0,0,1,,0,0.83,0.92,0,,,,,,
3358615,51,2.0,23,23,50,80,15,70,118,121,0,,0,0.73,0.7,0,,,,,,
3408739,7,8.0,0,0,0,0,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3364273,7,4.0,0,0,0,0,0,0,0,0,0,,0,0.22,0.21,0,,,,,,
3311101,7,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3464901,11,2.0,0,24,56,88,4,21,43,65,0,,0,0.84,0.86,0,,,,,,
3297174,1170,8.0,0,0,0,0,352,486,626,910,309,,0,0.97,0.96,0,,,,,,
3290555,46,12.0,0,0,0,0,0,0,3,3,0,,0,0.9,0.94,0,,,,,,
3464950,0,8.0,6,12,19,24,0,0,0,0,0,,0,0.4,0.42,0,,,,,,
3469085,1,8.0,0,0,0,0,0,0,0,1,0,,0,0.82,0.81,0,,,,,,
